Date,Equity,DrawdownPct,DrawdownDuration
2021-01-01,100000.0,0.0,
2021-01-02,100000.0,0.0,
2021-01-03,100000.0,0.0,
2021-01-04,100000.0,0.0,
2021-01-05,100000.0,0.0,
2021-01-06,100000.0,0.0,
2021-01-07,100000.0,0.0,
2021-01-08,100000.0,0.0,
2021-01-09,100000.0,0.0,
2021-01-10,100000.0,0.0,
2021-01-11,100000.0,0.0,
2021-01-12,100000.0,0.0,
2021-01-13,100000.0,0.0,
2021-01-14,100000.0,0.0,
2021-01-15,100000.0,0.0,
2021-01-16,100000.0,0.0,
2021-01-17,100000.0,0.0,
2021-01-18,100000.0,0.0,
2021-01-19,100000.0,0.0,
2021-01-20,100000.0,0.0,
2021-01-21,100000.0,0.0,
2021-01-22,100000.0,0.0,
2021-01-23,100000.0,0.0,
2021-01-24,100000.0,0.0,
2021-01-25,100000.0,0.0,
2021-01-26,100000.0,0.0,
2021-01-27,100000.0,0.0,
2021-01-28,100000.0,0.0,
2021-01-29,100000.0,0.0,
2021-01-30,100000.0,0.0,
2021-01-31,100000.0,0.0,
2021-02-01,100000.0,0.0,
2021-02-02,100000.0,0.0,
2021-02-03,100000.0,0.0,
2021-02-04,100000.0,0.0,
2021-02-05,100000.0,0.0,
2021-02-06,100000.0,0.0,
2021-02-07,100000.0,0.0,
2021-02-08,100000.0,0.0,
2021-02-09,100000.0,0.0,
2021-02-10,100000.0,0.0,
2021-02-11,100000.0,0.0,
2021-02-12,100000.0,0.0,
2021-02-13,100000.0,0.0,
2021-02-14,100000.0,0.0,
2021-02-15,100000.0,0.0,
2021-02-16,100000.0,0.0,
2021-02-17,100000.0,0.0,
2021-02-18,100000.0,0.0,
2021-02-19,100000.0,0.0,
2021-02-20,100000.0,0.0,
2021-02-21,100000.0,0.0,
2021-02-22,100000.0,0.0,
2021-02-23,100000.0,0.0,
2021-02-24,100000.0,0.0,
2021-02-25,100000.0,0.0,
2021-02-26,100000.0,0.0,
2021-02-27,100000.0,0.0,
2021-02-28,100000.0,0.0,
2021-03-01,100000.0,0.0,
2021-03-02,100000.0,0.0,
2021-03-03,100000.0,0.0,
2021-03-04,100000.0,0.0,
2021-03-05,100000.0,0.0,
2021-03-06,100000.0,0.0,
2021-03-07,100000.0,0.0,
2021-03-08,100000.0,0.0,
2021-03-09,100000.0,0.0,
2021-03-10,100000.0,0.0,
2021-03-11,100000.0,0.0,
2021-03-12,100000.0,0.0,
2021-03-13,100000.0,0.0,
2021-03-14,100000.0,0.0,
2021-03-15,100000.0,0.0,
2021-03-16,100000.0,0.0,
2021-03-17,100000.0,0.0,
2021-03-18,100000.0,0.0,
2021-03-19,100000.0,0.0,
2021-03-20,100000.0,0.0,
2021-03-21,100000.0,0.0,
2021-03-22,100000.0,0.0,
2021-03-23,100000.0,0.0,
2021-03-24,100000.0,0.0,
2021-03-25,100000.0,0.0,
2021-03-26,100000.0,0.0,
2021-03-27,100000.0,0.0,
2021-03-28,100000.0,0.0,
2021-03-29,100000.0,0.0,
2021-03-30,100000.0,0.0,
2021-03-31,100000.0,0.0,
2021-04-01,100000.0,0.0,
2021-04-02,100000.0,0.0,
2021-04-03,100000.0,0.0,
2021-04-04,100000.0,0.0,
2021-04-05,100000.0,0.0,
2021-04-06,100000.0,0.0,
2021-04-07,100000.0,0.0,
2021-04-08,100000.0,0.0,
2021-04-09,100000.0,0.0,
2021-04-10,100000.0,0.0,
2021-04-11,100000.0,0.0,
2021-04-12,100000.0,0.0,
2021-04-13,100000.0,0.0,
2021-04-14,100000.0,0.0,
2021-04-15,100000.0,0.0,
2021-04-16,100000.0,0.0,
2021-04-17,100000.0,0.0,
2021-04-18,100000.0,0.0,
2021-04-19,100000.0,0.0,
2021-04-20,100000.0,0.0,
2021-04-21,100000.0,0.0,
2021-04-22,100000.0,0.0,
2021-04-23,100000.0,0.0,
2021-04-24,100000.0,0.0,
2021-04-25,100000.0,0.0,
2021-04-26,100000.0,0.0,
2021-04-27,100000.0,0.0,
2021-04-28,100000.0,0.0,
2021-04-29,100000.0,0.0,
2021-04-30,100000.0,0.0,
2021-05-01,100000.0,0.0,
2021-05-02,100000.0,0.0,
2021-05-03,100000.0,0.0,
2021-05-04,100000.0,0.0,
2021-05-05,100000.0,0.0,
2021-05-06,100000.0,0.0,
2021-05-07,100000.0,0.0,
2021-05-08,100000.0,0.0,
2021-05-09,100000.0,0.0,
2021-05-10,100000.0,0.0,
2021-05-11,100000.0,0.0,
2021-05-12,100000.0,0.0,
2021-05-13,100000.0,0.0,
2021-05-14,100000.0,0.0,
2021-05-15,100000.0,0.0,
2021-05-16,100000.0,0.0,
2021-05-17,100000.0,0.0,
2021-05-18,100000.0,0.0,
2021-05-19,100000.0,0.0,
2021-05-20,100000.0,0.0,
2021-05-21,100000.0,0.0,
2021-05-22,100000.0,0.0,
2021-05-23,100000.0,0.0,
2021-05-24,100000.0,0.0,
2021-05-25,100000.0,0.0,
2021-05-26,100000.0,0.0,
2021-05-27,100000.0,0.0,
2021-05-28,100000.0,0.0,
2021-05-29,100000.0,0.0,
2021-05-30,100000.0,0.0,
2021-05-31,100000.0,0.0,
2021-06-01,100000.0,0.0,
2021-06-02,100000.0,0.0,
2021-06-03,100000.0,0.0,
2021-06-04,100000.0,0.0,
2021-06-05,100000.0,0.0,
2021-06-06,100000.0,0.0,
2021-06-07,100000.0,0.0,
2021-06-08,100000.0,0.0,
2021-06-09,100000.0,0.0,
2021-06-10,100000.0,0.0,
2021-06-11,100000.0,0.0,
2021-06-12,100000.0,0.0,
2021-06-13,100000.0,0.0,
2021-06-14,100000.0,0.0,
2021-06-15,100000.0,0.0,
2021-06-16,100000.0,0.0,
2021-06-17,100000.0,0.0,
2021-06-18,100000.0,0.0,
2021-06-19,100000.0,0.0,
2021-06-20,100000.0,0.0,
2021-06-21,100000.0,0.0,
2021-06-22,100000.0,0.0,
2021-06-23,100000.0,0.0,
2021-06-24,100000.0,0.0,
2021-06-25,100000.0,0.0,
2021-06-26,100000.0,0.0,
2021-06-27,100000.0,0.0,
2021-06-28,100000.0,0.0,
2021-06-29,100000.0,0.0,
2021-06-30,100000.0,0.0,
2021-07-01,100000.0,0.0,
2021-07-02,100000.0,0.0,
2021-07-03,100000.0,0.0,
2021-07-04,100000.0,0.0,
2021-07-05,100000.0,0.0,
2021-07-06,100000.0,0.0,
2021-07-07,100000.0,0.0,
2021-07-08,100000.0,0.0,
2021-07-09,100000.0,0.0,
2021-07-10,100000.0,0.0,
2021-07-11,100000.0,0.0,
2021-07-12,100000.0,0.0,
2021-07-13,100000.0,0.0,
2021-07-14,100000.0,0.0,
2021-07-15,100000.0,0.0,
2021-07-16,100000.0,0.0,
2021-07-17,100000.0,0.0,
2021-07-18,100000.0,0.0,
2021-07-19,100000.0,0.0,
2021-07-20,100000.0,0.0,
2021-07-21,100000.0,0.0,
2021-07-22,100000.0,0.0,
2021-07-23,100000.0,0.0,
2021-07-24,100000.0,0.0,
2021-07-25,100000.0,0.0,
2021-07-26,100000.0,0.0,
2021-07-27,100000.0,0.0,
2021-07-28,100000.0,0.0,
2021-07-29,100000.0,0.0,
2021-07-30,100000.0,0.0,
2021-07-31,100000.0,0.0,
2021-08-01,100000.0,0.0,
2021-08-02,100000.0,0.0,
2021-08-03,100000.0,0.0,
2021-08-04,100000.0,0.0,
2021-08-05,100000.0,0.0,
2021-08-06,100000.0,0.0,
2021-08-07,100000.0,0.0,
2021-08-08,100000.0,0.0,
2021-08-09,100000.0,0.0,
2021-08-10,100000.0,0.0,
2021-08-11,100000.0,0.0,
2021-08-12,100000.0,0.0,
2021-08-13,100000.0,0.0,
2021-08-14,100000.0,0.0,
2021-08-15,100000.0,0.0,
2021-08-16,100000.0,0.0,
2021-08-17,100000.0,0.0,
2021-08-18,100000.0,0.0,
2021-08-19,100000.0,0.0,
2021-08-20,100000.0,0.0,
2021-08-21,100000.0,0.0,
2021-08-22,100000.0,0.0,
2021-08-23,100000.0,0.0,
2021-08-24,100000.0,0.0,
2021-08-25,100000.0,0.0,
2021-08-26,100000.0,0.0,
2021-08-27,100000.0,0.0,
2021-08-28,100000.0,0.0,
2021-08-29,100000.0,0.0,
2021-08-30,100000.0,0.0,
2021-08-31,100000.0,0.0,
2021-09-01,100000.0,0.0,
2021-09-02,100000.0,0.0,
2021-09-03,100000.0,0.0,
2021-09-04,100000.0,0.0,
2021-09-05,100000.0,0.0,
2021-09-06,100000.0,0.0,
2021-09-07,100000.0,0.0,
2021-09-08,100000.0,0.0,
2021-09-09,100000.0,0.0,
2021-09-10,100000.0,0.0,
2021-09-11,100166.00696890164,0.0,
2021-09-12,100471.6106828909,0.0,
2021-09-13,100048.87293855954,0.004207534262246515,
2021-09-14,100294.216933177,0.0017656106885136635,
2021-09-15,100484.8176268797,0.0,3 days
2021-09-16,100255.17286770153,0.0022853677262059113,
2021-09-17,100040.18409095168,0.004424882747750325,
2021-09-18,100100.97445188832,0.003819912142515536,
2021-09-19,99875.98224610354,0.006058978810479454,
2021-09-20,98855.14481297183,0.01621809993186396,
2021-09-21,98542.68570271182,0.019327615554614375,
2021-09-22,99520.46123507667,0.009597035796829245,
2021-09-23,99504.87787893463,0.009752117494841728,
2021-09-24,99075.36567416835,0.014026516502671282,
2021-09-25,99040.29513910461,0.014375529775442208,
2021-09-26,99066.15790799308,0.014118149909515543,
2021-09-27,98905.14859929729,0.01572047464372217,
2021-09-28,98675.55892840076,0.018005294145002848,
2021-09-29,98940.84688475776,0.015365214154590134,
2021-09-30,99126.73947098899,0.013515257209636644,
2021-10-01,99815.50757125068,0.006660807786050826,
2021-10-02,99785.28157213378,0.006961609437790228,
2021-10-03,99911.5351333921,0.005705165287917535,
2021-10-04,99818.41639140296,0.006631859928842299,
2021-10-05,100143.70332554031,0.003394684982223062,
2021-10-06,100083.64275887657,0.003992392855732385,
2021-10-07,100009.93409565139,0.004725923203559357,
2021-10-08,99970.63126376319,0.005117055245358326,
2021-10-09,100713.33753946472,0.0,24 days
2021-10-10,100548.98281386543,0.0016319062560595787,
2021-10-11,100544.6579056089,0.0016748490118274617,
2021-10-12,100268.89208343673,0.004412975151913967,
2021-10-13,100471.97572377372,0.0023965228597098154,
2021-10-14,100502.01011303115,0.0020983062581035883,
2021-10-15,100565.03333309341,0.0014725378981030879,
2021-10-16,100523.28793171096,0.0018870351474479241,
2021-10-17,100204.66719582725,0.005050675075067845,
2021-10-18,100130.99046757865,0.0057822239448461765,
2021-10-19,100194.04379776168,0.005156156616292762,
2021-10-20,100578.64219525504,0.001337413171883961,
2021-10-21,100172.88094499755,0.005366286210655935,
2021-10-22,100165.67823913741,0.005437803112350426,
2021-10-23,100212.54327347923,0.004972472149374019,
2021-10-24,100083.64034065985,0.006252371475209184,
2021-10-25,100148.47112241769,0.005608655525150108,
2021-10-26,100249.39032307648,0.004606611474934352,
2021-10-27,99370.56495622182,0.013332619254294187,
2021-10-28,99864.96226731324,0.008423663567092454,
2021-10-29,100095.88667843865,0.006130775487249829,
2021-10-30,100122.94117878006,0.005862146713719096,
2021-10-31,100447.00709889458,0.0026444406180637925,
2021-11-01,100221.58369610833,0.004882708242725964,
2021-11-02,100700.84577034043,0.00012403291787832504,
2021-11-03,101503.8744484,0.0,25 days
2021-11-04,101428.73683033512,0.0007402438426434843,
2021-11-05,100981.09811518715,0.005150309148825749,
2021-11-06,100880.67552302407,0.0061396565280150694,
2021-11-07,101600.52460048722,0.0,4 days
2021-11-08,102317.7536715083,0.0,
2021-11-09,102058.40599809216,0.0025347279832664826,
2021-11-10,101333.27998767422,0.00962172886432533,
2021-11-11,101609.70583091305,0.006920087816513654,
2021-11-12,101288.83745263146,0.010056086866216618,
2021-11-13,101233.95568058704,0.010592472489190818,
2021-11-14,101270.91135273193,0.010231287154106816,
2021-11-15,101461.44792590354,0.008369082733715283,
2021-11-16,102351.16097412322,0.0,8 days
2021-11-17,102291.90821645473,0.0005789163220480953,
2021-11-18,101571.01329280529,0.007622265091015157,
2021-11-19,101883.05095027122,0.004573568285858087,
2021-11-20,101924.33774147663,0.004170184574208258,
2021-11-21,101672.93163047466,0.006626493898003183,
2021-11-22,101374.91501509534,0.009538201127730295,
2021-11-23,101590.17592701969,0.007435040695785822,
2021-11-24,101287.53785573064,0.010391900866288162,
2021-11-25,101184.37891024159,0.0113997931511165,
2021-11-26,100068.03484951732,0.022306792642861506,
2021-11-27,100192.03493057964,0.02109527652636456,
2021-11-28,100439.77181272981,0.018674816613723166,
2021-11-29,100706.06001734016,0.016073104995838583,
2021-11-30,100745.90261874483,0.015683831429955553,
2021-12-01,100637.00707987974,0.016747771866279737,
2021-12-02,100449.89404362485,0.018575919534308483,
2021-12-03,100000.83449947879,0.022963359206434886,
2021-12-04,99326.23079103277,0.029554429615656574,
2021-12-05,98954.60933470771,0.03318527710959962,
2021-12-06,99158.14319241092,0.03119669333813979,
2021-12-07,99071.14388984487,0.03204670130813292,
2021-12-08,99472.22842854307,0.028127991106109862,
2021-12-09,99453.97631818101,0.02830631942391637,
2021-12-10,98914.26672864005,0.03357943586347889,
2021-12-11,99257.02598631427,0.030230580272472163,
2021-12-12,99275.06265527055,0.03005435687857394,
2021-12-13,98751.00437599466,0.0351745555581805,
2021-12-14,98870.784986258,0.034004264873411016,
2021-12-15,99150.45679903076,0.03127179159112503,
2021-12-16,98960.3048998122,0.03312962981600487,
2021-12-17,98898.0690632467,0.033737691668681125,
2021-12-18,99149.99009841726,0.031276351389070256,
2021-12-19,99218.6389253144,0.03060563279395334,
2021-12-20,99620.40507143781,0.02668026309321314,
2021-12-21,98996.36266606899,0.0327773351677213,
2021-12-22,98933.1046856627,0.03339538365690531,
2021-12-23,98587.02666807028,0.036776664477744525,
2021-12-24,99315.65003698917,0.029657806596854352,
2021-12-25,99201.09829121681,0.030777009785974196,
2021-12-26,99233.7363277063,0.030458126871712565,
2021-12-27,99188.85555267187,0.030896624829207964,
2021-12-28,99845.60168117138,0.02448002806324112,
2021-12-29,100170.6920706019,0.021303802348393464,
2021-12-30,99964.98776101919,0.023313592053023302,
2021-12-31,100041.09898638578,0.022569963699009543,
2022-01-01,99876.88559090944,0.024174375353097743,
2022-01-02,99790.37063056084,0.025019651161649392,
2022-01-03,100025.65402942749,0.022720865328373585,
2022-01-04,100099.3077259049,0.022001247731695428,
2022-01-05,100550.58316242548,0.01759215815981774,
2022-01-06,100487.90735494944,0.018204518653626822,
2022-01-07,100651.7893021092,0.016603345344012865,
2022-01-08,100789.78620493265,0.01525507629156575,
2022-01-09,100728.64468240591,0.01585244638434069,
2022-01-10,100864.70421635958,0.014523105977659156,
2022-01-11,100584.70095527025,0.017258817604419496,
2022-01-12,100324.65409040304,0.019799549555012175,
2022-01-13,100604.66590499731,0.017063754358071948,
2022-01-14,100551.13005214783,0.01758681489143521,
2022-01-15,100487.21719401928,0.018211261722524075,
2022-01-16,100509.36114913078,0.017994908972826296,
2022-01-17,100654.76699101778,0.016574252475107132,
2022-01-18,100745.45231962057,0.015688230980678508,
2022-01-19,100860.99092602583,0.014559385882043308,
2022-01-20,101043.31262606235,0.012778050933799578,
2022-01-21,101793.8655778751,0.00544493478084751,
2022-01-22,102149.89934062811,0.0019663834936469726,
2022-01-23,101856.48739135118,0.00483310182379959,
2022-01-24,102005.52526527496,0.0033769593384059826,
2022-01-25,101956.87720590683,0.0038522647370465846,
2022-01-26,101916.43623453232,0.0042473845479956696,
2022-01-27,102035.74159067722,0.0030817372313514113,
2022-01-28,102002.1797756538,0.0034096457250509804,
2022-01-29,101962.50968891235,0.0037972337735292516,
2022-01-30,102085.86940640064,0.002591974191574198,
2022-01-31,101942.65219259115,0.003991247169490841,
2022-02-01,101852.20903509708,0.00487490258319867,
2022-02-02,102101.09892195316,0.002443177486118442,
2022-02-03,102045.48189443203,0.002986571688898376,
2022-02-04,101613.23907559963,0.007209707164046342,
2022-02-05,101512.33765452953,0.00819554279218937,
2022-02-06,101364.17009973379,0.009643182011769946,
2022-02-07,100071.09131687733,0.022276930086043256,
2022-02-08,99619.2780787334,0.02669127413298711,
2022-02-09,99687.14639830442,0.02602818131679352,
2022-02-10,100051.4401738629,0.022468927351412815,
2022-02-11,100677.33274084183,0.016353778670909036,
2022-02-12,100119.62230014654,0.021802768554241125,
2022-02-13,100228.46137380453,0.02073937979907592,
2022-02-14,100300.7064149365,0.020033525166413324,
2022-02-15,99851.2250760779,0.024425085893040044,
2022-02-16,99970.48606091591,0.023259872096704437,
2022-02-17,100615.02526867243,0.01696254042384271,
2022-02-18,100447.1525768623,0.018602704445553897,
2022-02-19,100118.54616230579,0.02181328272750993,
2022-02-20,100515.26306754204,0.017937245548639624,
2022-02-21,101186.41329836698,0.01137991659958515,
2022-02-22,101012.71085834356,0.013077038922089557,
2022-02-23,101228.74673271032,0.010966306886315391,
2022-02-24,101250.93612831684,0.010749510170036558,
2022-02-25,100599.50867611023,0.017114141953464057,
2022-02-26,100760.32312255951,0.015542938999645761,
2022-02-27,101020.25344592186,0.013003345692755297,
2022-02-28,100481.64725851866,0.018265681579100246,
2022-03-01,100456.3727205977,0.018512621014670883,
2022-03-02,100603.15941893907,0.017078473156021068,
2022-03-03,100749.452686964,0.015649146252128765,
2022-03-04,101103.84471136185,0.012186635216348218,
2022-03-05,100725.10192757698,0.015887060108261464,
2022-03-06,100984.35973161312,0.013354037506771999,
2022-03-07,101008.63885539623,0.013116823550896606,
2022-03-08,101029.35704815241,0.012914400905574497,
2022-03-09,100614.46020275207,0.016968061278857638,
2022-03-10,100881.47603577228,0.014359240524125627,
2022-03-11,100301.27148085686,0.020028004311398395,
2022-03-12,100440.90103393646,0.018663783800847322,
2022-03-13,100667.24281257244,0.016452360144468936,
2022-03-14,100547.91019213053,0.017618273841061738,
2022-03-15,100618.5231176004,0.016928365443366844,
2022-03-16,100378.55774396511,0.01927289550390965,
2022-03-17,100378.87155067774,0.01926982952293166,
2022-03-18,100336.15213942381,0.01968721034057308,
2022-03-19,100146.84329503628,0.02153681167958854,
2022-03-20,100265.70066135975,0.02037554135112085,
2022-03-21,99978.4146254048,0.023182407762998514,
2022-03-22,99987.87694024893,0.023089958251394815,
2022-03-23,99980.79143059107,0.023159185699236362,
2022-03-24,99935.21996003242,0.02360443194876516,
2022-03-25,100095.23572295757,0.022041032360502477,
2022-03-26,100026.66761976334,0.02271096226204583,
2022-03-27,99806.29030704351,0.024864111387296495,
2022-03-28,99752.82608979793,0.02538647202040245,
2022-03-29,99800.39801132532,0.024921680795030765,
2022-03-30,99775.15929120632,0.02516827028047275,
2022-03-31,100189.97541290375,0.021115398600763058,
2022-04-01,100071.79965400549,0.022270009430513604,
2022-04-02,100097.10145622345,0.022022803614994202,
2022-04-03,99935.38140743824,0.023602854561618036,
2022-04-04,100076.18546366545,0.022227158820728454,
2022-04-05,100162.36897569748,0.021385121356650938,
2022-04-06,100667.57479548307,0.016449116576858436,
2022-04-07,100428.22794717403,0.018787603468761405,
2022-04-08,100732.67177945228,0.01581310049897855,
2022-04-09,100647.20622724148,0.01664812329107379,
2022-04-10,100709.72860622259,0.0160372618373682,
2022-04-11,101262.13854682299,0.010640059349942943,
2022-04-12,101068.48879867645,0.012532072555298757,
2022-04-13,101003.58907991501,0.013166161295902756,
2022-04-14,100976.96041524263,0.013426330935591646,
2022-04-15,100449.08085763307,0.01858386459310457,
2022-04-16,100483.46808588358,0.01824789157703688,
2022-04-17,100740.76179134699,0.015734058778125504,
2022-04-18,100607.45541679712,0.017036500033125734,
2022-04-19,100544.25998389574,0.01765393741536858,
2022-04-20,100749.5152344689,0.015648535145187603,
2022-04-21,100919.92617887112,0.013983571672567141,
2022-04-22,101045.34889483305,0.012758156007827925,
2022-04-23,101148.39350348564,0.011751380826463431,
2022-04-24,101228.80981480928,0.010965690556237973,
2022-04-25,101267.49304091783,0.010587744417275058,
2022-04-26,101740.40136062952,0.005967295413953577,
2022-04-27,101645.15968686195,0.006897833698630618,
2022-04-28,101716.508213757,0.006200738265457306,
2022-04-29,102012.09061491342,0.0033128140021345676,
2022-04-30,102230.18039965483,0.0011820146768924955,
2022-05-01,102044.0470439777,0.0030005905865901905,
2022-05-02,101986.42101198288,0.003563613335393012,
2022-05-03,102070.90932625385,0.0027381384363605044,
2022-05-04,101697.57449596973,0.006385726081980958,
2022-05-05,102124.39118510338,0.0022156054397582947,
2022-05-06,102091.34953009935,0.002538431821887732,
2022-05-07,102272.729809998,0.0007662948165781946,
2022-05-08,102414.61909216495,0.0,173 days
2022-05-09,103074.62089848371,0.0,
2022-05-10,102889.08842652889,0.0017999820939196276,
2022-05-11,103788.23046055289,0.0,2 days
2022-05-12,104040.88709714862,0.0,
2022-05-13,103698.17274537536,0.0032940352714722065,
2022-05-14,103659.09472155424,0.0036696378341899427,
2022-05-15,103483.32928305717,0.005359025952660579,
2022-05-16,103706.4062957749,0.003214897630211433,
2022-05-17,103570.75920113774,0.004518684039784171,
2022-05-18,103852.89709630462,0.001806885793548263,
2022-05-19,103729.0351276979,0.0029973982167176283,
2022-05-20,103808.31195178481,0.002235420629839835,
2022-05-21,103776.59769382926,0.0025402455774197197,
2022-05-22,103707.85932242723,0.003200931710726551,
2022-05-23,103866.30551719519,0.0016780093367564364,
2022-05-24,103830.05282297583,0.0020264559449201247,
2022-05-25,103856.31422152968,0.0017740417327141156,
2022-05-26,103969.4581138477,0.000686547234398649,
2022-05-27,104071.5522142634,0.0,15 days
2022-05-28,104030.86880448314,0.0003909176803330583,
2022-05-29,104006.71531030389,0.0006230031413966275,
2022-05-30,103745.18815448733,0.0031359584135359775,
2022-05-31,103712.07459658237,0.0034541390998082955,
2022-06-01,103925.37548774334,0.0014045790939978264,
2022-06-02,103860.64630448671,0.002026547171531279,
2022-06-03,103991.01962873193,0.0007738193946187355,
2022-06-04,103977.18032502981,0.0009067981328777508,
2022-06-05,103949.63670262547,0.0011714585690710821,
2022-06-06,103881.1942290351,0.001829106813323822,
2022-06-07,103839.12060740443,0.0022333827248048888,
2022-06-08,103902.38794320675,0.0016254612087304166,
2022-06-09,103905.29399651142,0.0015975375999935926,
2022-06-10,104072.00955948087,0.0,14 days
2022-06-11,104275.70459729286,0.0,
2022-06-12,104397.09994891139,0.0,
2022-06-13,104708.21658423396,0.0,
2022-06-14,104606.49937262984,0.0009714348589090482,
2022-06-15,104413.12761339398,0.0028182026250307413,
2022-06-16,104696.96952712389,0.00010741331938379783,
2022-06-17,104613.33362307998,0.0009061653827104887,
2022-06-18,104732.54061391803,0.0,5 days
2022-06-19,104571.43053695413,0.0015383000929750645,
2022-06-20,104595.70966073724,0.0013064798426422053,
2022-06-21,104548.35318061562,0.001758645710518758,
2022-06-22,104602.5350903854,0.0012413097473866763,
2022-06-23,104486.42232996078,0.0023499695750198724,
2022-06-24,104198.91203179809,0.005095155517014449,
2022-06-25,104199.19002070876,0.005092501242525804,
2022-06-26,104277.1485358462,0.004348143140636362,
2022-06-27,104327.6350641832,0.0038660911628932704,
2022-06-28,104470.2960328743,0.0025039455694142454,
2022-06-29,104545.19613540026,0.0017887895912731544,
2022-06-30,104523.04282489272,0.002000312298329421,
2022-07-01,104682.43070709558,0.00047845594624851273,
2022-07-02,104665.3718106732,0.0006413365211146438,
2022-07-03,104610.44574597331,0.0011657777728777408,
2022-07-04,104546.88224506231,0.0017726903956251094,
2022-07-05,104577.08092886063,0.0014843494118077505,
2022-07-06,104515.6523293242,0.002070877716920383,
2022-07-07,104427.047640799,0.0029168868751611177,
2022-07-08,104431.73843636962,0.0028720985453535297,
